Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Latin America & the Caribbean (IDA & IBRD countries),TLA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,24.3065858710703
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21983.7516896603
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.5699258379688
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.7478790283203
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.58356891251738
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,642397939
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.4341452966049
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.6959352473229
Least developed countries: UN classification,LDC,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Least developed countries: UN classification,LDC,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,15.1392903522316
Least developed countries: UN classification,LDC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4286.72070784438
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.5161002597788
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,67.9737167358398
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.20149725837724
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,1160824674
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.491567372195
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.9287910725292
Low & middle income,LMY,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,9.27843284891641
Low & middle income,LMY,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,10.1247957170401
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14898.6485669954
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9736125967917
Low & middle income,LMY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,85.4538269042969
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.51480007171631
Low & middle income,LMY,"Population, total",SP.POP.TOTL,6498875200
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,45.2721918756793
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.8047741771747
Low income,LIC,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Low income,LIC,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2289.51620645228
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.5178957936853
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,63.2088813781738
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Low income,LIC,"Population, total",SP.POP.TOTL,607774703
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.2680749757223
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.2145785460972
Lower middle income,LMC,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,10.7843488517045
Lower middle income,LMC,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,13.0099366004706
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9599.87294803058
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.5963746571515
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.779296875
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.42617011070252
Lower middle income,LMC,"Population, total",SP.POP.TOTL,3082002881
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.4226367435274
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.4304551226559
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,11.7463001950621
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,4.14092906634345
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15802.6631979548
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0839412410497
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,75.0680389404297
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,797801454
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.0854287468734
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.4233912654293
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10869.5026341704
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2758849884582
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,729077445
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.0574946837091
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.1776709218643
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10905.7472983672
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.3194560888195
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.51486315596325
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,723911670
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.1581054427171
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.5922781552452
Middle income,MIC,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,9.24209064544038
Middle income,MIC,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,10.0924451332671
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16203.7273886376
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.7428060722667
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,87.5513916015625
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.51486315596325
Middle income,MIC,"Population, total",SP.POP.TOTL,5891100497
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.3358741691711
North America,NAC,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,7.05096948658997
North America,NAC,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,10.2446894692365
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,80387.021822965
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.7328213732191
North America,NAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
North America,NAC,"Population, total",SP.POP.TOTL,376954413
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..
Not classified,INX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
Not classified,INX,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Not classified,INX,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
Not classified,INX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Not classified,INX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Not classified,INX,"Population, total",SP.POP.TOTL,..
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9229486259415
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.0542645072705
OECD members,OED,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,8.63631779746038
OECD members,OED,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,9.09953351614598
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,59701.2937485839
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1614352591851
OECD members,OED,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
OECD members,OED,"Population, total",SP.POP.TOTL,1387897706
Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.4954692175265
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.7413384725346
Other small states,OSS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,15.5608430319163
Other small states,OSS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,20.2013404634793
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28037.0871693725
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5594214776897
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,87.0094375610352
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.00431592836751
Other small states,OSS,"Population, total",SP.POP.TOTL,12822134
Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.8705713618501
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.2526358335376
Pacific island small states,PSS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Pacific island small states,PSS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7855.01947624673
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.2745949035856
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2689224
Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.0611183167151
Post-demographic dividend,PST,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,8.30466737960657
Post-demographic dividend,PST,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,8.47873801288234
Post-demographic dividend,PST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,65676.3739080037
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.8230563837636
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1121315547
Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.5309883201788
Pre-demographic dividend,PRE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.9432746652763
Pre-demographic dividend,PRE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Pre-demographic dividend,PRE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,12.2778433372464
Pre-demographic dividend,PRE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5102.90092713158
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.1636298902791
Pre-demographic dividend,PRE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,67.3943176269531
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.24413772101569
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,1078224044
Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.7947483488559
Small states,SST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.7493987022104
Small states,SST,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,16.0541936659794
Small states,SST,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,18.9006769474429
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26417.7236995124
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.8966788653862
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,87.9334716796875
Small states,SST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.78597787804789
Small states,SST,"Population, total",SP.POP.TOTL,20031262
South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4087889697405
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.137165500664
South Asia,SAS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,5.28632194076334
South Asia,SAS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,11.6436327894373
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10176.3547635823
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.3247648783903
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.5703735351562
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.16213826344701
South Asia,SAS,"Population, total",SP.POP.TOTL,1662580579
South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4087889697405
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.137165500664
South Asia (IDA & IBRD),TSA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,5.28632194076334
South Asia (IDA & IBRD),TSA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,11.6436327894373
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10176.3547635823
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.3247648783903
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.5703735351562
